Individual,Condition,Leap,LeapSincePoleChange,OutcomeType,OutcomeBinary,OutcomeSevere,Parallax,adjustNum,logDistance(cm),shortestPath,logTakeofflag,logSpeed(m/s),Distancebin
A,Control,-1.219982825,-0.746387002,Normal,n,Not_severe,No,2,1.532754846,Other,3.18610838,0.639210177,Short
A,Control,-1.199609824,-0.715920697,Normal,n,Not_severe,No,4,1.683269844,Other,2.72427587,0.513518763,Medium
A,Control,-1.158863822,-0.654988089,Normal,n,Not_severe,No,1,1.532754846,Other,3.395151592,0.690362699,Short
A,Control,-1.138490821,-0.624521784,Normal,n,Not_severe,No,0,1.532754846,Other,2.041392685,0.690362699,Short
A,Control,-1.097744818,-0.563589176,Normal,n,Not_severe,No,1,1.532754846,Other,2.230448921,0.690362699,Short
A,Control,-1.077371817,-0.533122871,Normal,n,Not_severe,No,1,1.532754846,Other,3.002597981,0.748354646,Short
A,Control,-1.056998816,-0.502656567,Normal,n,Not_severe,No,0,1.532754846,Other,2.012837225,0.815301436,Short
A,Control,-1.016252814,-0.441723958,Normal,n,Not_severe,No,1,1.532754846,Other,2.338456494,0.690362699,Short
A,Control,-0.995879812,-0.411257654,Normal,n,Not_severe,No,2,1.532754846,Other,3.098643726,0.690362699,Short
A,Control,-0.975506811,-0.38079135,Normal,n,Not_severe,No,0,1.683269844,Other,2.190331698,0.567876425,Medium
A,Control,-0.934760809,-0.319858741,Normal,n,Not_severe,No,0,1.532754846,Other,3.053078443,0.690362699,Short
A,Control,-0.914387808,-0.289392437,Normal,n,Not_severe,No,0,1.532754846,Other,1.954242509,0.815301436,Short
A,Control,-0.873641805,-0.228459828,Normal,n,Not_severe,No,0,1.532754846,Other,2.29666519,0.690362699,Short
A,Control,-0.853268804,-0.197993524,Normal,n,Not_severe,No,3,1.532754846,Other,3.307496038,0.748354646,Short
A,Control,-0.832895803,-0.16752722,Normal,n,Not_severe,No,0,1.683269844,Other,2.250420002,0.567876425,Medium
A,Control,-0.792149801,-0.106594611,Normal,n,Not_severe,No,0,1.532754846,Other,3.298197867,0.748354646,Short
A,Control,-0.7717768,-0.076128307,Normal,n,Not_severe,No,0,1.532754846,Other,2.045322979,0.690362699,Short
A,Control,-0.731030797,-0.015195698,Normal,n,Not_severe,No,0,1.532754846,Other,2.357934847,0.639210177,Short
A,Control,-0.710657796,0.015270606,Normal,n,Not_severe,No,2,1.532754846,Other,3.059184618,0.690362699,Short
A,Control,-0.690284795,0.045736911,Normal,n,Not_severe,No,0,1.683269844,Other,2.079181246,0.513518763,Medium
A,Control,-0.649538793,0.106669519,Normal,n,Not_severe,No,3,1.532754846,Other,3.082066934,0.690362699,Short
A,Control,-0.629165791,0.137135824,Normal,n,Not_severe,No,4,1.532754846,Other,3.057666104,0.639210177,Short
A,Control,-0.60879279,0.167602128,Normal,n,Not_severe,No,0,1.683269844,Other,2.08278537,0.567876425,Medium
A,Control,-0.568046788,0.228534737,Normal,n,Not_severe,No,4,1.532754846,Other,3.041392685,0.815301436,Short
A,Control,-0.547673787,0.259001041,Normal,n,Not_severe,No,3,1.660391098,Other,2.496929648,0.574960903,Medium
A,Control,-0.527300786,0.289467345,Normal,n,Not_severe,No,1,1.683269844,Other,3.104828404,0.597839648,Medium
A,Control,-0.506927784,0.319933649,Normal,n,Not_severe,No,0,1.532754846,Other,2.895974732,0.639210177,Short
A,Control,-0.486554783,0.350399954,Normal,n,Not_severe,No,0,1.532754846,Other,1.959041392,0.593452686,Short
A,Control,-0.445808781,0.411332562,Normal,n,Not_severe,No,0,1.532754846,Other,2.426511261,0.815301436,Short
A,Control,-0.42543578,0.441798867,Normal,n,Not_severe,No,1,1.532754846,Other,3.092018471,0.690362699,Short
A,Control,-0.405062779,0.472265171,Normal,n,Not_severe,No,0,1.683269844,Other,2.06069784,0.539847701,Medium
A,Control,-0.364316776,0.53319778,Normal,n,Not_severe,No,0,1.532754846,Other,3.007747778,0.690362699,Short
A,Control,-0.343943775,0.563664084,Normal,n,Not_severe,No,0,1.532754846,Other,2.017033339,0.593452686,Short
A,Control,-0.303197773,0.624596693,Normal,n,Not_severe,No,3,1.683269844,Other,3.269512944,0.567876425,Medium
A,Control,-0.282824772,0.655062997,Normal,n,Not_severe,No,0,1.683269844,Other,2.103803721,0.567876425,Medium
A,Control,-0.242078769,0.715995606,Normal,n,Not_severe,No,0,1.532754846,Other,3.315760491,0.690362699,Short
A,Control,-0.221705768,0.74646191,Normal,n,Not_severe,No,1,1.660391098,Other,2.342422681,0.607145586,Medium
A,Control,-0.201332767,0.776928214,Spin,y,Not_severe,No,1,1.532754846,Other,2.561101384,0.690362699,Short
A,Control,-0.180959766,0.807394519,Normal,n,Not_severe,No,0,1.532754846,Other,3.263636069,0.690362699,Short
A,Control,-0.160586765,0.837860823,Normal,n,Not_severe,No,0,1.683269844,Other,2.093421685,0.567876425,Medium
A,Control,-0.119840762,0.898793431,Normal,n,Not_severe,No,4,1.532754846,Other,3.135768515,0.815301436,Short
A,Control,-0.099467761,0.929259736,Normal,n,Not_severe,No,0,1.532754846,Other,1.954242509,0.690362699,Short
A,Control,-0.058721759,0.990192344,Normal,n,Not_severe,No,0,1.532754846,Other,2.149219113,0.639210177,Short
A,Control,-0.038348758,1.020658649,Normal,n,Not_severe,No,2,1.532754846,Other,3.120244796,0.639210177,Short
A,Control,-0.017975757,1.051124953,Normal,n,Not_severe,No,0,1.683269844,Other,2.274157849,0.539847701,Medium
A,Control,0.022770246,1.112057562,Normal,n,Not_severe,No,1,1.532754846,Other,3.278067331,0.690362699,Short
A,Control,0.043143247,1.142523866,Normal,n,Not_severe,No,3,1.660391098,Other,2.40654018,0.607145586,Medium
A,Control,0.063516248,1.17299017,Normal,n,Not_severe,No,4,1.683269844,Other,3.190331698,0.597839648,Medium
A,Control,0.083889249,1.203456475,Normal,n,Not_severe,No,0,1.683269844,Other,2.127104798,0.597839648,Medium
A,Control,0.124635252,1.264389083,Normal,n,Not_severe,No,0,1.532754846,Other,2.892651034,0.690362699,Short
A,Control,0.145008253,1.294855388,Normal,n,Not_severe,No,1,1.532754846,Other,2.181843588,0.815301436,Short
A,Control,0.165381254,1.325321692,Normal,n,Not_severe,No,1,1.532754846,Other,3.213517757,0.593452686,Short
A,Control,0.185754255,1.355787996,Normal,n,Not_severe,No,0,1.683269844,Other,2.187520721,0.539847701,Medium
A,Control,0.226500257,1.416720605,Normal,n,Not_severe,No,0,1.532754846,Other,3.262213705,0.690362699,Short
A,Control,0.246873259,1.447186909,Normal,n,Not_severe,No,1,1.532754846,Other,1.986771734,0.593452686,Short
A,Control,0.287619261,1.508119518,Normal,n,Not_severe,No,0,1.532754846,Other,2.100370545,0.639210177,Short
A,Control,0.307992262,1.538585822,Normal,n,Not_severe,No,3,1.532754846,Other,3.061452479,0.593452686,Short
A,Control,0.328365263,1.569052126,Normal,n,Not_severe,No,0,1.683269844,Other,2.053078443,0.539847701,Medium
A,Control,0.369111266,1.629984735,Normal,n,Not_severe,No,0,1.532754846,Other,3.246252312,0.748354646,Short
A,Control,0.389484267,1.660451039,Normal,n,Not_severe,No,0,1.660391098,Other,2.685741739,0.574960903,Medium
A,Control,0.409857268,1.690917344,Spin,y,Not_severe,No,3,1.683269844,Other,2.878521796,0.567876425,Medium
A,Control,0.430230269,1.721383648,Normal,n,Not_severe,Yes,2,1.660391098,Other,2.190331698,0.574960903,Medium
A,Control,0.45060327,1.751849952,Normal,n,Not_severe,No,4,1.683269844,Other,3.276461804,0.630024332,Medium
A,Control,0.470976271,1.782316257,Normal,n,Not_severe,No,0,1.683269844,Other,2.11058971,0.513518763,Medium
A,Control,0.511722274,1.843248865,Normal,n,Not_severe,No,4,1.532754846,Other,3.282622113,0.748354646,Short
A,Control,0.532095275,1.87371517,Normal,n,Not_severe,No,0,1.660391098,Other,2.23299611,0.54499768,Medium
A,Control,0.552468276,1.904181474,Normal,n,Not_severe,No,3,1.683269844,Other,2.990782692,0.513518763,Medium
A,Control,0.572841277,1.934647778,Normal,n,Not_severe,No,0,1.683269844,Other,2.1430148,0.567876425,Medium
A,Control,0.613587279,1.995580387,Normal,n,Not_severe,No,3,1.532754846,Other,3.317436497,0.639210177,Short
A,Control,0.633960281,2.026046691,Normal,n,Not_severe,No,0,1.660391098,Other,2.209515015,0.574960903,Medium
A,Control,0.654333282,2.056512995,Normal,n,Not_severe,No,1,1.683269844,Other,3.095518042,0.539847701,Medium
A,Control,0.674706283,2.0869793,Spin,y,Not_severe,No,2,1.683269844,Other,2.123851641,0.567876425,Medium
A,Control,0.715452285,2.147911908,Normal,n,Not_severe,No,0,1.532754846,Other,3.113943352,0.690362699,Short
A,Control,0.735825286,2.178378213,Normal,n,Not_severe,No,1,1.532754846,Other,2.133538908,0.690362699,Short
A,Control,0.776571289,2.239310821,Normal,n,Not_severe,No,2,1.532754846,Other,2.1430148,0.639210177,Short
A,Control,0.79694429,2.269777126,Normal,n,Not_severe,No,0,1.532754846,Other,3.269746373,0.639210177,Short
A,Control,0.817317291,2.30024343,Normal,n,Not_severe,No,0,1.683269844,Other,2.247973266,0.539847701,Medium
A,Control,0.858063293,2.361176039,Normal,n,Not_severe,No,0,1.532754846,Other,2.809559715,0.639210177,Short
A,Control,0.878436295,2.391642343,Normal,n,Not_severe,No,1,1.660391098,Other,2.103803721,0.54499768,Medium
A,Control,0.898809296,2.422108647,Normal,n,Not_severe,No,0,1.683269844,Other,3.320976677,0.567876425,Medium
A,Control,0.919182297,2.452574952,Normal,n,Not_severe,No,2,1.683269844,Other,2.06069784,0.567876425,Medium
A,Control,0.959928299,2.51350756,Normal,n,Not_severe,No,2,1.532754846,Other,2.997386384,0.690362699,Short
A,Control,0.9803013,2.543973864,Normal,n,Not_severe,No,3,1.660391098,Other,2.359835482,0.54499768,Medium
A,Control,1.000674302,2.574440169,Normal,n,Not_severe,No,0,1.683269844,Other,3.440121603,0.539847701,Medium
A,Control,1.021047303,2.604906473,Normal,n,Not_severe,No,0,1.683269844,Other,2.164352856,0.597839648,Medium
A,Control,1.061793305,2.665839082,Normal,n,Not_severe,No,0,1.532754846,Other,3.164947373,0.690362699,Short
A,Control,1.082166306,2.696305386,Normal,n,Not_severe,No,0,1.660391098,Other,2.08278537,0.490640017,Medium
A,Control,1.102539307,2.72677169,Normal,n,Not_severe,No,0,1.683269844,Other,3.20709554,0.567876425,Medium
A,Control,1.122912309,2.757237995,Normal,n,Not_severe,No,1,1.683269844,Other,1.954242509,0.539847701,Medium
A,Control,1.163658311,2.818170603,Normal,n,Not_severe,No,0,1.532754846,Other,2.874481818,0.639210177,Short
A,Control,1.184031312,2.848636908,Normal,n,Not_severe,No,0,1.660391098,Other,2.33243846,0.54499768,Medium
A,Control,1.204404313,2.879103212,Normal,n,Not_severe,No,0,1.683269844,Other,3.090963077,0.539847701,Medium
A,Control,1.224777314,2.909569516,Normal,n,Not_severe,No,0,1.683269844,Other,2.161368002,0.488695179,Medium
A,Control,1.265523317,2.970502125,Normal,n,Not_severe,No,1,1.532754846,Other,3.149834697,0.593452686,Short
A,Control,1.285896318,3.000968429,Normal,n,Not_severe,No,1,1.660391098,Other,2.1430148,0.516968956,Medium
A,Control,1.32664232,3.061901038,Normal,n,Not_severe,No,0,1.683269844,Other,1.934498451,0.567876425,Medium
A,Control,1.367388323,3.122833646,Normal,n,Not_severe,No,0,1.532754846,Other,2.946452265,0.748354646,Short
A,Control,1.387761324,3.153299951,Normal,n,Not_severe,No,0,1.660391098,Other,2.496929648,0.607145586,Medium
A,Control,1.408134325,3.183766255,Normal,n,Not_severe,No,1,1.532754846,Other,2.380211242,0.748354646,Short
A,Control,1.428507326,3.214232559,Normal,n,Not_severe,No,0,1.532754846,Other,3.324488233,0.639210177,Short
A,Control,1.448880327,3.244698864,Normal,n,Not_severe,No,0,1.683269844,Other,2.198657087,0.567876425,Medium
A,Control,1.489626329,3.305631472,Normal,n,Not_severe,No,0,1.532754846,Other,3.335658452,0.748354646,Short
A,Control,1.509999331,3.336097777,Normal,n,Not_severe,No,3,1.660391098,Other,2.88592634,0.607145586,Medium
A,Control,1.530372332,3.366564081,Normal,n,Not_severe,No,0,1.532754846,Other,2.354108439,0.690362699,Short
A,Control,1.550745333,3.397030385,Normal,n,Not_severe,No,0,1.532754846,Other,3,0.639210177,Short
A,Control,1.571118334,3.42749669,Normal,n,Not_severe,No,0,1.785329835,Other,2.643452676,0.54499768,Long
A,Control,1.591491335,3.457962994,Normal,n,Not_severe,No,0,1.532754846,Other,2.85308953,0.815301436,Short
A,Control,1.611864336,3.488429298,Normal,n,Not_severe,No,2,1.660391098,Other,2.176091259,0.641907693,Medium
A,Control,1.632237338,3.518895603,Normal,n,Not_severe,No,0,1.683269844,Other,2.820201459,0.539847701,Medium
A,Control,1.652610339,3.549361907,Normal,n,Not_severe,No,3,1.683269844,Other,2.252853031,0.597839648,Medium
A,Control,1.693356341,3.610294516,Normal,n,Not_severe,No,0,1.532754846,Other,2.815577748,0.748354646,Short
A,Control,1.713729342,-1.233847871,Normal,n,Not_severe,No,0,1.660391098,Shortest,3.326540669,0.679696254,Medium
A,Control,1.734102343,-1.203381566,Normal,n,Not_severe,No,0,1.532754846,Other,2.394451681,0.639210177,Short
A,Control,1.754475345,-1.172915262,Normal,n,Not_severe,No,1,1.532754846,Other,3.390405156,0.748354646,Short
A,Control,1.774848346,-1.142448958,Normal,n,Not_severe,No,4,1.683269844,Other,2.352182518,0.597839648,Medium
A,Control,1.795221347,-1.111982653,Normal,n,Not_severe,No,0,1.660391098,Other,3.382557322,0.574960903,Medium
A,Control,1.815594348,-1.081516349,Normal,n,Not_severe,No,1,1.660391098,Shortest,2.294466226,0.574960903,Medium
A,Control,1.835967349,-1.051050045,Normal,n,Not_severe,No,1,1.683269844,Other,3.172602931,0.567876425,Medium
A,Control,1.85634035,-1.02058374,Normal,n,Not_severe,No,4,1.683269844,Other,3.017033339,0.664786438,Medium
A,Control,1.876713352,-0.990117436,Normal,n,Not_severe,No,0,1.683269844,Other,3.455301772,0.567876425,Medium
A,Control,1.897086353,-1.233847871,Normal,n,Not_severe,No,2,1.683269844,Other,2.947433722,0.597839648,Medium
A,Control,1.917459354,-1.203381566,Normal,n,Not_severe,No,2,1.683269844,Other,3.494432899,0.630024332,Medium
A,Control,1.937832355,-1.172915262,Normal,n,Not_severe,No,2,1.683269844,Other,3.02201574,0.539847701,Medium
A,Control,1.958205356,-1.142448958,Normal,n,Not_severe,No,2,1.683269844,Other,2.245512668,0.597839648,Medium
A,Control,-1.545950844,-1.233847871,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.08278537,0.639210177,Short
A,Control,-1.525577843,-1.203381566,Normal,n,Not_severe,No,1,1.785329835,Other,3.395151592,0.567274074,Long
A,Control,-1.505204841,-1.172915262,Normal,n,Not_severe,No,0,1.785329835,Other,2.322219295,0.54499768,Long
A,Control,-1.48483184,-1.142448958,Normal,n,Not_severe,No,0,1.532754846,Other,3.217747073,0.748354646,Short
A,Control,-1.464458839,-1.111982653,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.488550717,0.815301436,Short
A,Control,-1.444085838,-1.081516349,Normal,n,Not_severe,No,2,1.785329835,Other,3.23578087,0.567274074,Long
A,Control,-1.423712837,-1.051050045,Normal,n,Not_severe,No,0,1.634814837,Other,2.290034611,0.581569325,Medium
A,Control,-1.403339836,-1.02058374,Normal,n,Not_severe,No,0,1.798494304,Other,3.19838213,0.497464309,Long
A,Control,-1.382966834,-0.990117436,Normal,n,Not_severe,No,2,1.532754846,Shortest,3.136086097,0.748354646,Short
A,Control,-1.362593833,-0.959651132,Normal,n,Not_severe,No,0,1.785329835,Other,3.151982395,0.54499768,Long
A,Control,-1.342220832,-0.929184827,Normal,n,Not_severe,No,0,1.785329835,Other,2.267171728,0.54499768,Long
A,Control,-1.321847831,-0.898718523,Normal,n,Not_severe,No,0,1.532754846,Other,3.180125875,0.748354646,Short
A,Control,-1.30147483,-0.868252219,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.250420002,0.639210177,Short
A,Control,-1.281101829,-0.837785914,Normal,n,Not_severe,No,1,1.785329835,Other,3.308777774,0.567274074,Long
A,Control,-1.260728827,-0.80731961,Normal,n,Not_severe,No,0,1.785329835,Other,2.117271296,0.54499768,Long
A,Control,-1.240355826,-0.776853306,Normal,n,Not_severe,No,1,1.532754846,Other,2.951823035,0.748354646,Short
A,Control,-1.219982825,-0.746387002,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.120573931,0.815301436,Short
A,Control,-1.199609824,-0.715920697,Normal,n,Not_severe,No,0,1.785329835,Other,3.288696261,0.523808381,Long
A,Control,-1.179236823,-0.685454393,Normal,n,Not_severe,No,0,1.785329835,Other,2.155336037,0.503604995,Long
A,Control,-1.158863822,-0.654988089,Normal,n,Not_severe,No,0,1.532754846,Other,3.299507299,0.593452686,Short
A,Control,-1.138490821,-0.624521784,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.283301229,0.815301436,Short
A,Control,-1.118117819,-0.59405548,Normal,n,Not_severe,No,1,1.785329835,Other,3.369401414,0.54499768,Long
A,Control,-1.097744818,-0.563589176,Fall,y,Severe,No,0,1.785329835,Other,2.465382851,0.503604995,Long
A,Control,-1.077371817,-0.533122871,Normal,n,Not_severe,No,0,1.532754846,Other,3.027757205,0.748354646,Short
A,Control,-1.056998816,-0.502656567,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.161368002,0.815301436,Short
A,Control,-1.036625815,-0.472190263,Normal,n,Not_severe,No,0,1.785329835,Other,3.222196046,0.54499768,Long
A,Control,-1.016252814,-0.441723958,Normal,n,Not_severe,No,0,1.785329835,Other,2.227886705,0.567274074,Long
A,Control,-0.995879812,-0.411257654,Normal,n,Not_severe,No,0,1.532754846,Other,3.192846115,0.690362699,Short
A,Control,-0.975506811,-0.38079135,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.079181246,0.748354646,Short
A,Control,-0.95513381,-0.350325045,Normal,n,Not_severe,No,1,1.785329835,Other,3.153814864,0.54499768,Long
A,Control,-0.934760809,-0.319858741,Normal,n,Not_severe,No,0,1.785329835,Other,2.184691431,0.523808381,Long
A,Control,-0.914387808,-0.289392437,Normal,n,Not_severe,No,0,1.532754846,Other,3.40654018,0.690362699,Short
A,Control,-0.894014807,-0.258926132,Normal,n,Not_severe,No,0,1.785329835,Other,2.004321374,0.567274074,Long
A,Control,-0.873641805,-0.228459828,Normal,n,Not_severe,No,0,1.532754846,Other,2.971275849,0.690362699,Short
A,Control,-0.853268804,-0.197993524,Normal,n,Not_severe,No,0,1.532754846,Shortest,1.939519253,0.593452686,Short
A,Control,-0.832895803,-0.16752722,Normal,n,Not_severe,No,0,1.785329835,Other,3.056904851,0.567274074,Long
A,Control,-0.812522802,-0.137060915,Normal,n,Not_severe,No,0,1.785329835,Other,2.396199347,0.503604995,Long
A,Control,-0.792149801,-0.106594611,Normal,n,Not_severe,No,0,1.532754846,Other,3.02325246,0.690362699,Short
A,Control,-0.7717768,-0.076128307,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.079181246,0.748354646,Short
A,Control,-0.751403798,-0.045662002,Normal,n,Not_severe,No,1,1.785329835,Other,3.057666104,0.523808381,Long
A,Control,-0.731030797,-0.015195698,Normal,n,Not_severe,No,1,1.785329835,Other,2.230448921,0.54499768,Long
A,Control,-0.710657796,0.015270606,Normal,n,Not_severe,No,0,1.532754846,Other,3.195899652,0.690362699,Short
A,Control,-0.690284795,0.045736911,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.201397124,0.894482682,Short
A,Control,-0.669911794,0.076203215,Normal,n,Not_severe,No,0,1.785329835,Other,3.062205809,0.54499768,Long
A,Control,-0.649538793,0.106669519,Spin,y,Not_severe,No,3,1.785329835,Other,2.209515015,0.523808381,Long
A,Control,-0.629165791,0.137135824,Normal,n,Not_severe,No,0,1.532754846,Other,2.496929648,0.690362699,Short
A,Control,-0.60879279,0.167602128,Normal,n,Not_severe,No,0,1.532754846,Shortest,1.919078092,0.815301436,Short
A,Control,-0.588419789,-1.233847871,Normal,n,Not_severe,No,1,1.785329835,Other,3.031812271,0.59075517,Long
A,Control,-0.568046788,-1.203381566,Normal,n,Not_severe,No,0,1.785329835,Other,2.164352856,0.567274074,Long
A,Control,-0.547673787,-1.172915262,Normal,n,Not_severe,No,1,1.532754846,Other,3.351603072,0.639210177,Short
A,Control,-0.527300786,-1.142448958,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.06069784,0.639210177,Short
A,Control,-0.506927784,-1.111982653,Normal,n,Not_severe,No,1,1.532754846,Other,2.365487985,0.292422691,Short
A,Control,-0.486554783,-1.081516349,Normal,n,Not_severe,No,0,1.532754846,Other,3.404320467,0.690362699,Short
A,Control,-0.466181782,-1.051050045,Normal,n,Not_severe,No,0,1.785329835,Other,2.201397124,0.54499768,Long
A,Control,-0.445808781,-1.02058374,Normal,n,Not_severe,No,2,1.532754846,Other,2.899820502,0.639210177,Short
A,Control,-0.42543578,-0.990117436,Normal,n,Not_severe,No,0,1.532754846,Shortest,1.913813852,0.815301436,Short
A,Control,-0.405062779,-0.959651132,Normal,n,Not_severe,No,0,1.532754846,Other,2.012837225,0.748354646,Short
A,Control,-0.384689777,-0.929184827,Normal,n,Not_severe,No,0,1.532754846,Other,3.048441804,0.748354646,Short
